Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look,mate_11_look,mate_12_look,mate_13_look,mate_14_look,mate_15_look,mate_16_look,mate_17_look,mate_18_look,mate_19_look,mate_20_look
20,0.95,0.55,0.25,0.8,0.45,0.15,0.5,0.75,0.2,0.35,0.75,0.85,0.9,0.8,0.6,0.15,0.45,0.2,0.95,0.55
21,0.9,0.7,0.2,1.0,0.55,0.05,0.75,0.6,0.1,0.35,0.65,0.85,0.9,0.95,0.45,0.0,0.5,0.25,1.0,0.45
22,0.95,0.65,0.1,0.95,0.45,0.1,0.7,0.7,0.15,0.15,0.65,0.8,0.75,0.75,0.25,0.05,0.3,0.35,0.9,0.6
23,0.9,0.65,0.15,0.95,0.55,0.05,0.65,0.85,0.15,0.05,0.45,0.9,0.65,0.85,0.1,0.05,0.5,0.55,0.95,0.5
24,1.0,0.7,0.15,0.7,0.9,0.05,0.7,0.85,0.2,0.05,0.25,0.85,0.55,0.8,0.05,0.1,0.7,0.75,1.0,0.25
25,0.9,0.8,0.15,0.55,0.75,0.0,0.85,0.7,0.4,0.05,0.25,1.0,0.65,0.75,0.0,0.1,0.75,0.75,0.95,0.2
26,0.95,0.7,0.3,0.6,0.8,0.1,1.0,0.7,0.35,0.1,0.3,0.95,0.7,0.6,0.05,0.3,0.85,0.75,0.85,0.15
27,0.95,0.7,0.4,0.45,0.9,0.1,0.95,0.5,0.55,0.15,0.2,0.9,0.85,0.65,0.1,0.15,0.9,0.8,0.8,0.1
28,0.95,0.9,0.6,0.3,0.9,0.15,1.0,0.6,0.7,0.15,0.4,0.9,0.7,0.75,0.25,0.0,0.9,0.65,0.8,0.1
29,1.0,0.75,0.45,0.5,0.85,0.1,0.95,0.55,0.5,0.3,0.4,1.0,0.75,0.9,0.0,0.1,0.9,0.65,1.0,0.2
30,0.85,0.7,0.3,0.5,0.6,0.05,0.9,0.5,0.35,0.4,0.2,1.0,0.6,0.7,0.05,0.3,0.75,0.65,0.95,0.3
31,1.0,0.6,0.4,0.35,0.5,0.15,0.75,0.6,0.55,0.35,0.15,0.95,0.5,0.75,0.2,0.4,0.85,0.55,0.9,0.25
32,0.95,0.7,0.55,0.5,0.55,0.15,0.6,0.45,0.55,0.35,0.0,0.9,0.55,0.55,0.25,0.45,0.9,0.4,0.85,0.15
33,0.85,0.65,0.5,0.45,0.7,0.15,0.45,0.35,0.45,0.5,0.0,0.9,0.7,0.65,0.25,0.55,0.8,0.4,0.7,0.3
34,0.85,0.7,0.4,0.75,0.75,0.1,0.35,0.45,0.45,0.35,0.1,0.85,0.85,0.35,0.35,0.85,0.75,0.4,0.55,0.5
35,0.85,0.5,0.6,0.8,0.5,0.05,0.1,0.2,0.55,0.65,0.25,0.95,0.75,0.55,0.45,0.8,0.85,0.2,0.4,0.55
36,0.85,0.25,0.7,1.0,0.25,0.15,0.05,0.25,0.85,0.8,0.55,0.95,0.8,0.75,0.2,0.85,0.9,0.1,0.15,0.8
37,0.9,0.25,0.65,0.95,0.45,0.05,0.1,0.35,0.95,0.7,0.5,0.95,0.85,0.65,0.0,0.6,0.85,0.05,0.0,0.95
38,0.95,0.15,0.8,0.8,0.25,0.2,0.15,0.2,0.8,0.8,0.6,0.9,0.8,0.65,0.0,0.7,0.9,0.25,0.0,0.9
39,0.75,0.1,0.95,0.75,0.1,0.0,0.1,0.1,0.85,0.5,0.7,0.95,0.6,0.7,0.05,0.85,0.85,0.3,0.0,0.75
40,0.75,0.05,0.9,0.75,0.05,0.0,0.05,0.15,1.0,0.5,0.8,1.0,0.5,0.9,0.05,1.0,0.75,0.4,0.0,0.75
41,0.85,0.1,0.65,0.95,0.2,0.05,0.05,0.35,1.0,0.45,0.95,1.0,0.35,0.95,0.05,0.95,0.75,0.45,0.0,0.7
42,0.7,0.2,0.4,0.75,0.2,0.1,0.1,0.35,0.95,0.55,0.85,0.95,0.45,0.85,0.0,1.0,0.65,0.35,0.05,0.65
43,0.65,0.15,0.35,0.85,0.25,0.05,0.05,0.5,0.9,0.5,1.0,0.85,0.3,0.9,0.0,1.0,0.7,0.35,0.2,0.75
44,0.65,0.1,0.4,0.85,0.3,0.0,0.15,0.65,0.8,0.45,1.0,0.6,0.4,0.7,0.0,0.95,0.75,0.4,0.25,0.85
45,0.7,0.1,0.45,0.95,0.25,0.0,0.3,0.65,0.65,0.2,0.9,0.5,0.15,0.75,0.05,0.9,0.9,0.5,0.4,0.8
46,0.7,0.05,0.25,0.8,0.15,0.0,0.5,0.6,0.8,0.2,0.8,0.55,0.05,0.8,0.1,0.8,1.0,0.45,0.3,1.0
47,0.8,0.15,0.35,0.6,0.25,0.0,0.6,0.7,0.8,0.45,0.8,0.55,0.1,0.85,0.25,0.8,0.9,0.55,0.25,1.0
48,0.8,0.2,0.55,0.65,0.35,0.05,0.45,0.85,0.8,0.35,0.7,0.45,0.05,0.9,0.2,0.85,1.0,0.7,0.3,0.95
49,0.65,0.15,0.5,0.65,0.25,0.2,0.45,0.9,0.9,0.35,0.65,0.4,0.0,0.85,0.15,0.8,0.9,0.6,0.25,0.7
50,0.7,0.1,0.45,0.65,0.45,0.2,0.35,0.75,0.8,0.5,0.5,0.35,0.1,0.7,0.15,0.95,0.85,0.45,0.2,0.65
51,0.8,0.0,0.75,0.6,0.5,0.3,0.45,0.45,0.5,0.55,0.6,0.35,0.05,0.7,0.4,1.0,0.9,0.35,0.3,0.95
52,0.55,0.1,0.75,0.55,0.45,0.15,0.3,0.6,0.45,0.9,0.6,0.4,0.15,0.65,0.5,0.9,0.9,0.5,0.3,0.9
53,0.75,0.15,0.8,0.65,0.25,0.4,0.15,0.75,0.4,0.75,0.45,0.25,0.1,0.7,0.8,0.7,0.85,0.35,0.4,0.75
54,0.55,0.0,0.9,0.65,0.15,0.3,0.0,0.7,0.1,0.6,0.5,0.35,0.0,0.7,1.0,0.6,0.65,0.35,0.35,0.6
55,0.95,0.0,0.85,0.55,0.05,0.2,0.1,1.0,0.3,0.7,0.35,0.3,0.05,0.65,0.85,0.65,0.6,0.3,0.05,0.65
56,1.0,0.1,0.8,0.25,0.15,0.3,0.25,1.0,0.35,0.65,0.6,0.45,0.25,0.55,0.8,0.5,0.45,0.55,0.15,0.55
57,0.9,0.05,0.85,0.65,0.0,0.15,0.3,1.0,0.25,0.55,0.7,0.55,0.3,0.6,0.75,0.45,0.4,0.5,0.1,0.55
58,0.85,0.05,0.85,0.6,0.1,0.15,0.2,0.95,0.35,0.3,0.75,0.7,0.3,0.5,0.7,0.4,0.5,0.6,0.1,0.55
59,0.65,0.1,0.85,0.55,0.0,0.1,0.25,1.0,0.4,0.3,0.85,0.55,0.25,0.55,0.8,0.25,0.5,0.75,0.2,0.2
60,0.55,0.2,0.9,0.55,0.05,0.15,0.3,0.95,0.5,0.3,0.8,0.65,0.35,0.75,0.7,0.3,0.55,0.65,0.15,0.15
61,0.45,0.1,0.85,0.65,0.05,0.1,0.0,0.8,0.5,0.1,0.7,0.55,0.1,0.6,0.7,0.0,0.5,0.85,0.5,0.1
62,0.45,0.2,0.9,0.8,0.0,0.05,0.0,0.65,0.3,0.2,0.7,0.45,0.1,0.3,0.75,0.05,0.55,0.9,0.7,0.0
63,0.6,0.1,0.85,0.8,0.1,0.15,0.05,0.6,0.25,0.35,0.8,0.3,0.3,0.3,0.7,0.1,0.65,0.85,0.75,0.0
64,0.6,0.0,0.8,0.7,0.2,0.05,0.35,0.7,0.3,0.35,0.9,0.25,0.25,0.2,0.85,0.3,0.85,0.5,0.85,0.05
65,0.65,0.0,1.0,0.9,0.55,0.05,0.8,0.9,0.05,0.1,0.95,0.3,0.3,0.25,0.9,0.8,0.9,0.2,1.0,0.1
66,0.6,0.15,0.95,0.9,0.8,0.0,0.6,0.9,0.1,0.05,1.0,0.35,0.65,0.7,1.0,0.5,1.0,0.45,0.95,0.15
67,0.75,0.15,1.0,0.85,0.85,0.0,0.6,0.95,0.0,0.05,0.95,0.45,0.8,0.8,0.95,0.45,0.95,0.55,0.9,0.1
68,0.7,0.15,0.9,0.9,0.8,0.05,0.6,0.95,0.05,0.15,0.8,0.45,0.75,0.7,1.0,0.45,0.95,0.5,0.95,0.05
69,0.9,0.1,0.95,1.0,0.8,0.15,0.65,0.85,0.2,0.35,0.85,0.6,0.85,0.8,0.95,0.35,0.95,0.55,0.95,0.05
70,0.65,0.25,0.9,1.0,0.75,0.05,0.6,1.0,0.1,0.5,0.75,0.35,0.75,0.65,0.95,0.5,0.9,0.45,0.9,0.05
71,0.7,0.45,0.8,0.95,0.7,0.15,0.3,1.0,0.1,0.4,0.8,0.4,0.85,0.85,1.0,0.35,0.7,0.65,0.85,0.05
72,0.8,0.4,0.75,0.9,0.9,0.2,0.1,1.0,0.2,0.25,0.55,0.5,0.85,0.65,1.0,0.25,0.75,0.7,0.7,0.05
73,0.7,0.35,0.65,0.9,0.7,0.25,0.2,0.95,0.45,0.2,0.5,0.5,0.85,0.85,0.8,0.25,0.65,0.65,0.8,0.1
74,0.7,0.45,0.6,0.9,0.55,0.15,0.2,1.0,0.4,0.15,0.3,0.55,0.9,0.75,0.65,0.25,0.7,0.75,0.75,0.25
75,0.8,0.5,0.4,0.95,0.4,0.05,0.1,1.0,0.2,0.2,0.2,0.4,0.9,0.8,0.75,0.1,0.6,0.5,0.8,0.3
76,0.85,0.55,0.5,0.95,0.5,0.25,0.1,1.0,0.1,0.15,0.3,0.5,0.7,0.85,0.65,0.05,0.55,0.5,0.85,0.3
77,0.7,0.6,0.5,1.0,0.4,0.3,0.05,0.9,0.05,0.1,0.15,0.45,0.8,0.7,0.55,0.0,0.45,0.35,0.8,0.15
78,0.6,0.6,0.45,1.0,0.55,0.45,0.2,0.9,0.15,0.25,0.2,0.5,0.75,0.8,0.6,0.0,0.55,0.5,0.75,0.2
79,0.7,0.9,0.55,1.0,0.3,0.4,0.1,0.95,0.0,0.1,0.1,0.75,0.4,0.9,0.55,0.1,0.4,0.6,0.9,0.25
80,0.8,0.8,0.55,0.9,0.2,0.55,0.1,0.85,0.15,0.1,0.1,0.95,0.45,1.0,0.5,0.1,0.45,0.6,0.9,0.15
81,0.75,1.0,0.3,0.9,0.35,0.45,0.2,0.9,0.15,0.0,0.05,0.85,0.6,0.85,0.4,0.2,0.6,0.7,0.85,0.1
82,0.7,0.95,0.45,0.65,0.45,0.4,0.15,0.85,0.0,0.1,0.35,0.9,0.6,1.0,0.55,0.35,0.55,0.7,0.9,0.15
83,0.75,0.95,0.35,0.6,0.5,0.5,0.3,0.9,0.05,0.15,0.55,1.0,0.6,1.0,0.75,0.25,0.6,0.7,0.9,0.1
84,0.75,0.9,0.35,0.55,0.55,0.45,0.25,0.75,0.0,0.35,0.45,1.0,0.75,0.9,0.55,0.3,0.6,0.9,0.75,0.3
85,0.7,0.75,0.5,0.55,0.5,0.25,0.15,0.45,0.0,0.4,0.55,0.95,0.75,0.9,0.6,0.15,0.85,1.0,0.8,0.2
86,0.65,0.8,0.6,0.4,0.65,0.4,0.05,0.4,0.2,0.1,0.5,1.0,0.7,0.75,0.85,0.15,0.85,1.0,0.6,0.2
87,0.55,0.55,0.75,0.25,0.55,0.3,0.1,0.45,0.05,0.1,0.55,1.0,0.75,0.6,0.75,0.25,1.0,0.9,0.7,0.2
88,0.75,0.5,0.95,0.25,0.3,0.2,0.25,0.65,0.25,0.3,0.35,0.95,0.7,0.75,0.5,0.45,1.0,0.85,0.65,0.2
89,0.65,0.4,1.0,0.4,0.5,0.1,0.3,0.6,0.2,0.3,0.6,0.9,0.95,0.55,0.6,0.4,0.95,0.65,0.9,0.1
90,0.85,0.65,0.9,0.55,0.15,0.05,0.5,0.7,0.25,0.4,0.3,0.9,0.9,0.45,0.55,0.4,0.95,0.85,0.9,0.15
91,0.65,0.45,0.85,0.6,0.35,0.1,0.1,0.65,0.35,0.45,0.4,0.6,0.85,0.5,0.7,0.0,0.9,0.65,0.9,0.4
92,0.55,0.4,0.75,0.65,0.55,0.0,0.05,0.5,0.45,0.45,0.55,0.5,0.85,0.65,0.5,0.0,0.9,0.5,0.9,0.45
93,0.7,0.4,0.4,0.75,0.4,0.1,0.1,0.6,0.35,0.45,0.55,0.35,0.75,0.55,0.55,0.05,0.7,0.5,0.9,0.6
94,0.65,0.35,0.5,0.7,0.55,0.15,0.1,0.55,0.4,0.5,0.55,0.45,0.85,0.55,0.5,0.0,0.8,0.3,0.7,0.5
95,0.65,0.25,0.5,0.8,0.65,0.1,0.25,0.6,0.45,0.45,0.55,0.35,0.85,0.65,0.7,0.0,0.8,0.25,0.6,0.45
96,0.7,0.3,0.55,0.9,0.55,0.1,0.5,0.7,0.55,0.45,0.4,0.45,0.95,0.45,0.7,0.0,0.8,0.15,0.4,0.6
97,0.8,0.4,0.6,0.85,0.55,0.15,0.4,0.65,0.55,0.65,0.35,0.6,1.0,0.5,0.6,0.05,0.9,0.15,0.45,0.65
98,0.95,0.45,0.9,0.8,0.25,0.1,0.1,0.4,0.85,0.85,0.15,0.85,0.9,0.7,0.35,0.05,0.95,0.2,0.95,0.9
99,0.95,0.25,0.7,0.45,0.2,0.15,0.05,0.3,0.5,0.85,0.15,0.7,0.8,0.85,0.25,0.0,0.95,0.3,0.95,0.8
